date,W_RMW,W_CMA,W_HML,turnover,selected_lambda,clip_hit
2022-11-30,0.3345506006975952,0.33353294070162876,0.331916458600776,0.00024198244132550562,1,0.0
2022-12-31,0.3344892275852194,0.3336412999050909,0.33186947250968984,0.00021671840692411015,1,0.0
2023-01-31,0.334493907192323,0.3336183142107736,0.3318877785969034,4.597138863449146e-05,1,0.0
2023-02-28,0.3343977066419535,0.33367273793898794,0.3319295554190585,0.00019240110073898142,1,0.0
2023-03-31,0.3343510125131499,0.33364210085118007,0.33200688663567013,0.00015466243322309614,1,0.0
2023-04-30,0.3343672527123518,0.3337437588240108,0.33188898846363735,0.00023579634406539762,1,0.0
2023-05-31,0.33430654929665,0.33376606842198375,0.33192738228136615,0.00012140683140354769,1,0.0
2023-06-30,0.33432316141098906,0.33380238027105147,0.33187445831795953,0.00010584792681339605,1,0.0
2023-07-31,0.3343527825540636,0.3337514000368769,0.3318958174090593,0.00010196046834887174,1,0.0
2023-08-31,0.3343467000394474,0.3337289191831019,0.3319243807774508,5.7126736782708853e-05,1,0.0
2023-09-30,0.3343505389662714,0.3337057860532583,0.33194367498047034,4.626625968717768e-05,1,0.0
2023-10-31,0.3343723473550072,0.33360303634362515,0.33202461630136776,0.00020549941926634174,1,0.0
2023-11-30,0.33439460250272274,0.33354851994726065,0.3320568775500165,0.00010903279272878041,1,0.0
2023-12-31,0.3343491173753736,0.3336097716058896,0.3320411110187366,0.00012250331725799368,1,0.0
2024-01-31,0.33424202540015485,0.3336126222771196,0.33214535232272563,0.00021418395043770744,1,0.0
2024-02-29,0.3341962812392256,0.33354346268376406,0.33226025607701026,0.0002298075085693796,1,0.0
2024-03-31,0.3348969147961105,0.33303537833113717,0.33206770687275244,0.0014012671137695887,1,0.0
2024-04-30,0.33489915997072744,0.33303690510428646,0.3320639349249862,7.543895532480249e-06,1,0.0
2024-05-31,0.33484779164474515,0.3330012161285803,0.33215099222667444,0.00017411460337668494,1,0.0
2024-06-30,0.3348472256120219,0.33299957173979655,0.33215320264818166,4.420843014218967e-06,1,0.0
2024-07-31,0.3348510420143731,0.3330015121507352,0.33214744583489175,1.151362657975108e-05,1,0.0
2024-08-31,0.33488225340415,0.33302439510001436,0.33209335149583574,0.00010818867811207555,1,0.0
2024-09-30,0.334888924685388,0.3330295370963354,0.33208153821827663,2.3626555118172465e-05,1,0.0
